tweet_id,tweet_text,class_label,_sos,_flood,_need,_haz
908753375390552064,#Flood damaged cars will find their way to the marketplace. Dont get stuck with one.,infrastructure_and_utility_damage,True,False,False,True
909412163143561216,"RT @AnchorRAP: We are one week post Irma and so many still desperately need help. If you are able and willing to volunteer,",requests_or_urgent_needs,True,False,False,False
905594110903508992,Former SWHS graduate Cody Buckaloo works to save victims trapped by Hurricane Harvey flood waters.  via @YouTube,other_relevant_information,True,False,False,True
908096492774334466,Thanks for all the well-wishes! My family &amp; I are fine. No property/flood damage. No electricity since 1:00am. We have a generator. 🙏🏻❤️,infrastructure_and_utility_damage,False,False,True,True
908943687266258944,@ComplexSneakers @Maverick @richthekid we are total sneakerheads. we lost our home.  please help❤️ #IrmaCleanUp #Irma #Irmagerd,sympathy_and_support,True,False,False,False
908007448484761600,PLEASE HELP INDIA FLOOD VICTIMS. DONATE GENEROUSLY AT:,rescue_volunteering_or_donation_effort,True,False,False,True
908320341612748800,"@FLOTUS @POTUS @fema Good they really need water and power and food ,gas in that area Crystal Rivers .Starting to flood down there and no supplys .",requests_or_urgent_needs,False,False,True,True
909079730963415040,"When you donate to Hurricane Irma relief, your generous support will help us keep vulnerable children safe and",rescue_volunteering_or_donation_effort,True,False,False,True
907932923843809280,Second Chance Wildlife Sanctuary in Orlando sustained terrible damage from hurricane Irma. Please help Jim to,infrastructure_and_utility_damage,True,False,False,True
905442206932226048,"Plz help us find our dog, he got out while we were cleaning up our house from the aftermath of the flood He has his collar with information",other_relevant_information,True,False,False,True
909163746026762242,The CHHS Show Choir trailer will be at the Walmart. Please help us fill this truck with donations to help the victims of Hurricane Irma!,rescue_volunteering_or_donation_effort,True,False,False,True
905307305734012928,Thoughts HurricaneHarvey victims trapped in flood waters were taken to a FEMA camp in Walmart” -,rescue_volunteering_or_donation_effort,True,False,False,True
908397570002649090,Water rising still at Lake Harney and Mullet Lake in Seminole County Major flood. Updates coming up. @wesh,caution_and_advice,False,True,False,True
908015413128302592,Meanwhile in #Yorkshire folk stuck in flood water are helped out by a farmer who strips down to his pants #Sithee #LoveYorkshire,rescue_volunteering_or_donation_effort,True,False,False,True
908926076230942720,Manatees rescued from pond after being trapped by Hurricane Irma - USA TODAY,rescue_volunteering_or_donation_effort,True,False,False,True
905303684288000001,So idk if my achy joints are delayed from the rain we had yesterday or if theres going to be a storm tomorrow but my joints need help,not_humanitarian,True,False,False,True
905414488500957184,Harris County Sheriffs Office rescues man from flood waters; deputy says person was stuck in 8 of water since 2am,rescue_volunteering_or_donation_effort,True,False,False,True
908787738488352768,"Visit  if you need help, if you want to help, if you need information on anything about #Harvey #flood #HouRecovers",caution_and_advice,True,False,False,True
909196671053164544,Help us help the victims of Hurricane Irma. Pick up this tee for only $14.99! All profits will be donated,rescue_volunteering_or_donation_effort,True,False,False,True
908909682282188800,#printthisontv PLEASE HELP!!! TIME IS RUNNING OUT FOR US AND NO PLACE TO GO. #IrmaRecovery,requests_or_urgent_needs,True,False,False,False
906331067573002240,Hurricane IRMA Notice - September 8 - 8:00 P.M. No evacuation,displaced_people_and_evacuations,False,False,True,True
908016759801827328,@ShayOntheBeat_ ‼️UPDATE: They have been found by police. They went to find water &amp; ended up getting stuck in the flood waters.‼️,other_relevant_information,True,False,False,True
908035299674075138,@petallianceGO PLEASE HELP IF YOU CAN!! Help displaced pets after Hurricane Irma in Central Florida!! #AdoptDontShop,sympathy_and_support,True,False,False,True
908027190025093121,"If you need help cleaning up after #Irma, volunteer teams may be able to help. Call 1-800-451-1954",rescue_volunteering_or_donation_effort,True,False,False,False
908156024380674048,I just uploaded P4K Please Help Flood Victims of SL.mp4” to #Vimeo:,rescue_volunteering_or_donation_effort,True,False,False,True
905414652707917825,"Pre-Harvey TX had over 17,000 repeatedly flooded properties. I wonder how many of those homes flooded again????",infrastructure_and_utility_damage,False,True,False,True
908796128837144576,"Need help cleaning up your property after Irma FOR FREE? Call 8004511954. Volunteer assistance with limbs, trees, debris etc. #jaxstrong",rescue_volunteering_or_donation_effort,True,False,False,False
908088721009811456,"When #IrmaHurricane2017 hit Northern #Haiti, 12,539 people were evacuated to 81 shelters. 4,903 homes flooded &amp; 466 homes were destroyed.",displaced_people_and_evacuations,False,True,False,True
906666389905309696,Looking for a hotel for my family &amp; their dogs to stay at during hurricane Irma. Everything sold out! Please help!!! #hotels #HurricaneIrma,sympathy_and_support,True,False,False,True
908101543198691329,Happy to be part of it! Please help us help those who need it most after #HurricaneIrma Call 414-355-3160 all night to donate @fox6now,rescue_volunteering_or_donation_effort,True,False,False,False
906397386439778305,Ive called the number(s) several times and emailed. Please help these ladies get off St. Maarten stuck due to hurricane Irma #savemaarten,requests_or_urgent_needs,True,False,False,True
908689120406396928,Do you need help after #HurricaneIrma? Heres how to get in touch with #FEMA after the storm. #Fox35 #GDO,rescue_volunteering_or_donation_effort,True,False,False,True
908222508591181824,"Mexico was hit w/ an 8.0 magnitude earthquake, deathtoll thusfar 100 ppl, shortly after offering to help Us in Houston. What will we do?",injured_or_dead_people,True,False,False,True
908455047230640128,Bonita Springs residents trapped by flood water:  via @YouTube,other_relevant_information,True,False,False,True
908752730868482048,.@UNICEFMexico is on the ground helping children in Oaxaca &amp; Chiapas after earthquake. Urgent help is needed  #sismo,rescue_volunteering_or_donation_effort,True,False,False,True
909392168959250432,@marcorubio PLEASE HELP US NOTHING WAS DONE AFTER MATTHEW! WE HAVE NO ROAD NO POWER! FEMA HAS DONE NOTHING!!,requests_or_urgent_needs,True,False,False,False
906146822535700480,"In the path of a #hurricane? Learn about your communitys evacuation routes, &amp; location of emergency shelters.  #Irma",caution_and_advice,False,False,True,True
908801612650549249,🚨SHOUT🚨1/2Water rescue from Bude along with multiple other resources called to people trapped in a car stuck in flood water..,rescue_volunteering_or_donation_effort,True,False,False,True
907775420489224192,We are thankful that Alabama was spared the worst of #HurricaneIrma. But many were not and will need help. From our executive director: 👇,requests_or_urgent_needs,True,False,False,False
909395534418468865,@FEMA_Brock PLEASE HELP US WE ARE TOLD FEMA HAS TO FIX ROAD GUESS WHAT? YOU NEVER FIXED IT FROM MATTHEW! HELP!,sympathy_and_support,True,False,False,False
908350166373105664,"Remember, we are here for you. We know that #Irma hit several people hard - if you need help, let us know.",rescue_volunteering_or_donation_effort,True,False,False,False
905455468088352770,Tell Rush Limbaugh to come to Houston and talk to some of these flood victims about how some were trapped by rising water. JS!!!! 😝,other_relevant_information,True,False,False,True
906227509750063106,"The governors update on Hurricane Irma has ended. The big takeaway? No mandatory evacuation orders yet, but its not off the table. #Irma",displaced_people_and_evacuations,False,False,True,True
907959409099329541,Please help my friend @zalfgamer out with damage caused by Hurricane Irma. ANY amount helps! Or just RT the link 🙏✌❤,rescue_volunteering_or_donation_effort,True,False,False,True
909520723139530752,@BN9 I am a victim of irma please help me,requests_or_urgent_needs,True,False,False,False
908015706427596801,Hurricane Update: How you can help or if you need help! -,sympathy_and_support,True,False,False,True
905749786497863682,Reminder if youre being evacuated from Hurricane Irma know your rights to take your pets #HurricaneIrma PLEASE help get strays to safety2,displaced_people_and_evacuations,True,False,False,True
908247750143344640,***Please help***Hurricane Irma Disaster Relief,sympathy_and_support,True,False,False,True
912135192332181504,RT @kami_rrod: please help my family in puerto rico recover from hurricane maria by donating or sharing!ὉEthank you!,rescue_volunteering_or_donation_effort,True,False,False,True
914212462416859137,Please help #PuertoRico through The #AmericanRedCross if you can. No amount too small  #HelpPuertoRico #giving #Help,sympathy_and_support,True,False,False,False
912289605323509761,"This is facts, Im IN Puerto Rico b/c I got stuck here after hurricane Maria. Conditions throughout the island vary from bad to detrimental",infrastructure_and_utility_damage,True,False,False,True
910798432641650689,No power/communication. Please help Puerto Rico during this devastating time by donating/sharing. #PuertoRicoStrong,requests_or_urgent_needs,True,False,False,False
913658638866178048,@DrAndyRoark Help us spread the word &amp; send aid to people &amp; their pets after hurricane Maria! Veterinarians for PR,requests_or_urgent_needs,True,False,False,True
913411337904119809,Necessities. I have a Brother with autism. My family as many others need help. Please spread the word. #HurricaneMaria #PuertoRicoSeLevanta,requests_or_urgent_needs,True,False,False,False
912385537838845954,Hysteria is starting to spread. The hospital is about to collapse. It’s at capacity. We need someone to help us.,requests_or_urgent_needs,True,False,False,True
912168762601811968,Listen up #Orlando  Please help out Puerto Rico recover from Hurricane Maria. Spread the word. #PuertoRicoSeLevanta,rescue_volunteering_or_donation_effort,True,False,False,True
914935227474116610,Please help us bring aid to the victims of Hurricane Maria. You can drop your donations off at our Florida Mall store! #PuertoRicoStrong,requests_or_urgent_needs,True,False,False,True
914166926674415616,"Only 20% of truck drivers reported back to work since Hurricane Maria, aid is trapped in thousands of containers",rescue_volunteering_or_donation_effort,True,False,False,True
911715899069075456,My family and I are alive but we lost everything. The situation is horrible nationwide and we all need help! #HurricaneMaria #Dominica,requests_or_urgent_needs,True,False,False,False
911740446463987713,@dailycamera can you please help us spread the word about this effort to help Puerto Rico after Hurricane Maria? Thanks!,requests_or_urgent_needs,True,False,False,True
914531074436468736,No water. No Food. No hope. That’s what our fellow Puerto Rican citizens are facing. Please help by going to,requests_or_urgent_needs,True,False,False,False
911634521593978880,RT @JDEstradawriter: .@CBSThisMorning Limited or no coverage of #PuertoRico after #hurricaneMaria please help people be aware of our situat,sympathy_and_support,True,False,False,False
912458602488766464,@fema @FEMA_Brock Please HELP #PuertoRiconeedshelp @iCyclone is there and on the ground #Hurricane #MARIA #MariaPR,requests_or_urgent_needs,True,False,False,True
911634567395602432,RT @JDEstradawriter: .@jimmykimmel Please keep #PuertoRico in the media. We need help bad and no one is talking about the Island after #hur,sympathy_and_support,True,False,False,False
914610285855543296,"Hurricane Maria swept through Puerto Rico almost two weeks ago, but families remain trapped in Utuado and elsewher",other_relevant_information,True,False,False,True
912094741348716544,People in Puerto Rico cant get out. No flights. They need help. #HurricaneMaria @wfaachannel8 @wfaaweather,requests_or_urgent_needs,True,False,False,False
910680873485373441,RT @MirandaMan1: My home in Puerto Rico has been DESTROYED. Hurricane Maria has destroyed the whole island. Please help support with your p,infrastructure_and_utility_damage,True,False,False,True
910703605849645057,. please help my beautiful island and my family out there. every little bit counts ὉE #PuertoRicoStrong ἟5἟7ὡE,sympathy_and_support,True,False,False,False
913168280851853313,Please help no matter how much. Donate before you have dinner tonight so you can enjoy your dinner knowing they can eat too,rescue_volunteering_or_donation_effort,True,False,False,False
911784329814167552,RT @NotCloudyAllDay: PLEASE HELP 900 TBs/OTTBs #HurricaneMaria #PuertoRico via @ShelleyBlodgett @CaribbeanOTTB  No,requests_or_urgent_needs,True,False,False,False
914190726476582918,Residents of the U.S. Virgin Islands are citizens too and also need help to recover from hurricane Maria.,requests_or_urgent_needs,True,False,False,True
914469148616306690,"@kylegriffin1 AND @POTUS People in Puerto Rico R Dying. No drinking water, power, food, medicine &amp; their homes, destroyed 9 days ago by Hurricane Maria.",infrastructure_and_utility_damage,False,False,True,True
911916656728985600,Victims of Hurricane Maria (Puerto Rico &amp; US Virgin Islands) need help. FEMA has suggestions:  @fema (1/2),rescue_volunteering_or_donation_effort,True,False,False,True
913418744009035777,RT @USRealityCheck: Hurricane-ravaged islanders: We need help  #USNews #USRC,requests_or_urgent_needs,True,False,False,True
912464004114714626,"RT @CFPetrella: Please, please, please help. I recommend Unidos: A Relief Fund for Hurricane Maria Victims in Puerto Rico",rescue_volunteering_or_donation_effort,True,False,False,True
912382948586004480,"If you’re on WCL campus, please help by donating to Puerto Rico in the wake of Hurricane Maria. See below.",rescue_volunteering_or_donation_effort,True,False,False,True
914227435524296707,HELP US. WE ARE DYING. #HurricaneMaria #PuertoRico,requests_or_urgent_needs,True,False,False,False
913184734750134272,"@PhilMurphyNJ please help US citizens in #puertorico there is no gas, food, or water #mariapr #hurricanemaria people are dying @USArmy",requests_or_urgent_needs,True,False,False,False
914697043003797504,RT @ASAP_SportsNews: Please help us with donations with what you can. We live in Puerto Rico and unfortunately Hurricane Maria hurt us. htt,rescue_volunteering_or_donation_effort,True,False,False,True
914671342410137600,No one debating places still need help. Trying to say that ANY place still in need means NO ONE is doing ANYTHING? False equivalent.,not_humanitarian,True,False,False,False
914101802584477696,Hurricane Maria destroyed my hometown Utuado. Desperate for food/water. Please help! Donations are tax deductible:,requests_or_urgent_needs,True,False,False,True
911796296029159424,"RT @hectorramos: If you know someone at @Indiegogo, we need help raising our Hurricane Maria funding goal. Please reach out to me or @migue",requests_or_urgent_needs,True,False,False,True
912360124714381312,@ricky_martin Hurricane Maria has left an estimated 3.4 Million people without power in Puerto Rico. Help us map the impact.,other_relevant_information,True,False,False,True
912371806224367616,Help us map impacts of Hurricane #Maria in our latest @tomnod campaign,sympathy_and_support,True,False,False,True
913508467230552065,Calling all #Drexel Dragons! Help us help one of our online students in desperate need following Hurricane Maria.,requests_or_urgent_needs,True,False,False,True
913021637913665538,#WaystohelpPuertoRico  2 people died at the hospital becuase there was no diesel to run the generator! Please help!,injured_or_dead_people,True,False,True,False
912225389493342208,Please help recover Puerto Rico after Hurricane Maria,requests_or_urgent_needs,True,False,False,True
913427756964249602,Help us help our Puerto Rico employees and their families who survived Hurricane Maria.,requests_or_urgent_needs,True,False,False,True
911739828022202368,"RT @JibaraSoy: We are running out of gas, food, water, there are people who NEED HELP. We have no signal #PuertoRico #SendHELP #HurricaneMa",requests_or_urgent_needs,True,False,False,False
910698417575399424,Please help the people of Dominica! The small island has been rocked by Hurricane Maria leaving them in shambles!,requests_or_urgent_needs,True,False,False,True
910676925596798977,@SHAQ Shaq we really need help in Dominica hurricane Maria destroyed island! People need food water clothing Tarps blankets,requests_or_urgent_needs,True,False,True,True
912361962440445952,"My small island of 72,000 people is experiencing serious devastation after Hurricane Maria! Please help my people! RT AND TELL EVERYONE! ὤFἿE",requests_or_urgent_needs,True,False,False,True
913852848420552705,"Forget the NFL, Trump, U.S. citizens need help! One week after Hurricane Maria, hope in Puerto Rico is fading fast",requests_or_urgent_needs,True,False,False,True
913966655004450816,RT @tnchicken: Please help. Puerto Rico RD Employees Devastated by Hurricane Maria.  via @youcaring,rescue_volunteering_or_donation_effort,True,False,False,True
912402978568593414,"@BillGates Could you help with the disaster in Puerto Rico? Theyre starving, no water, no shelter, no sanitation after Hurricane Maria.Ὁ4ὢ8",requests_or_urgent_needs,False,False,True,True
913035568539369472,RT @SRuhle: Also helping victims of Hurricane Maria: @GlobalGiving is providing medicine &amp; long term care. VISIT  NO,rescue_volunteering_or_donation_effort,False,False,True,True
912048947715350528,RT @KarltonJones: Please help those suffering in Puerto Rico from Hurricane Irma and Maria by donating to my cousins gofundme. Thanks! http,rescue_volunteering_or_donation_effort,True,False,False,True
914858012099014656,@GlennaOn10 Please help me to find language on where Hurricane #Maria impacted #USVI . Still reading.,sympathy_and_support,True,False,False,True
912192579940139008,"Please help the people of Puerto Rico. I am grateful my family is safe for now, but so many are in desperate need.",requests_or_urgent_needs,True,False,False,False
913895704870969344,RT @dga_alterego: @Citibank We need help with our mortgage payments in Puerto Rico. Hurricane Maria hit us hard! Your lines in CitiMortgag,requests_or_urgent_needs,True,False,False,True
913472531306250240,Please Help Us Raise Funds for Hurricane Maria Relief!,sympathy_and_support,True,False,False,True
913286952287440896,"Utuado, Puerto Rico was utterly wiped out by Hurricane Maria. These AMERICANS need help with WATER, FOOD, MED SUPPLIES..Please DONATE! ❤️",rescue_volunteering_or_donation_effort,True,False,False,True
913099701569953794,RT @energyenviro: Air Passengers Stuck in Puerto Rico after Hurricane Maria Damaged Radar  #PuertoRico #AirPassenger,infrastructure_and_utility_damage,True,False,False,True
913850588470718465,"RT @guardianworld: Nine days after Hurricane Maria, thousands of containers of supplies are stuck in Puerto Ricos ports and warehouses htt",rescue_volunteering_or_donation_effort,True,False,False,True
911590098159984641,y’all need to realize Puerto Rico was not the only island hit by hurricane Maria. And other islands need help as well.,requests_or_urgent_needs,True,False,False,True
913974025864478721,#people #RESCUED Family Trapped In Home After Hurricane Maria Write Help On Roof So Rescuers Can Find Them  For p,rescue_volunteering_or_donation_effort,True,False,False,True
914189922327769089,Im giving them money monthly. Please help. Live Updates: PETA Is in Puerto Rico in Wake of Hurricane Maria,rescue_volunteering_or_donation_effort,True,False,False,True
911607942004084736,Please help Puerto Rico. I havent been able to contact my family since Hurricane Maria hit and I dont know if theyre safe. Im so worried,requests_or_urgent_needs,True,False,False,True
914602450455334912,@jeremycorbyn Caribbean island of ἞9἟2 completely destroyed by hurricane Maria being ignored by the media please help ὤFἿEὤFἿEὤFἿE,infrastructure_and_utility_damage,True,False,False,True
911814879740178432,@elonmusk Puerto Ricans might be left without power for months due to hurricane Maria. They need your batteries and solar power! Please help,requests_or_urgent_needs,True,False,False,True
914181720714416128,Hurricane Maria left massive devastation. Were on the ground for #PuertoRicos children. Help us provide aid today:,requests_or_urgent_needs,True,False,False,True
912164015014588416,"@kobebryant you were going to help for a good cause in Puerto Rico w/ The Autism Training Center, but we need help now with Hurricane Maria.",requests_or_urgent_needs,True,False,False,True
911707489179246593,RT @VKhaykin: Severe damage caused by hurricane Maria to Puerto Rico. Entire island w/o power. 4 million US citizens in danger &amp; need help,infrastructure_and_utility_damage,True,False,False,True
913948498147524608,RT @sramosABC: San Juan PR Mayor says she is  mad as hell over hurricane Maria response..help us we are dying,rescue_volunteering_or_donation_effort,True,False,False,True
913384916250918914,The island of Dominica ἞9἟2 was devastated by Hurricane Maria. There is very little press coverage. Please help them:,requests_or_urgent_needs,True,False,False,True
913619808024973312,@YoshikiOfficial the effects of hurricane Maria in Puerto Rico are devastating.I miss &amp; need ur music now more than ever.We need help. ἟5἟7Ὁ4ὢ2,requests_or_urgent_needs,True,False,False,True
913791854306631680,@Ryanair I need help with a refund. I am affected by Hurricane Maria and cannot reach Europe for my flight.,requests_or_urgent_needs,True,False,False,True
912304259173056512,@wsbtv @CNN 7 deaths attributed to Hurricane Maria on the island of St.Croix USVI. Can we get some coverage. We need help too. #VIStrength,injured_or_dead_people,True,False,False,True
914631360169394176,Please Help us this Wednesday by Donating to the citizens of Puerto Rico affected by Hurricane Maria! @Commerce_Alphas #TAMUC,rescue_volunteering_or_donation_effort,True,False,False,True
910710615970275328,Please help JJ make a big Assist as he put together a Hurricane Maria Relief Fund to assist those devastated in Puerto Rico. @jjbareapr,rescue_volunteering_or_donation_effort,True,False,False,True
911735613782667266,Any word on #Jayuya #Zamas today? Heard bridges were down and most homes flooded. #PuertoRico #Maria #PR #HurricaneMaria,infrastructure_and_utility_damage,False,True,False,True
912331450502057987,Please help US Citizens n Puerto Rico by Hurricane Maria Recovery Fund /   via @YouTube,sympathy_and_support,True,False,False,True
913739410386059269,"Hurricane Maria totally devastated Dominica and the world has passed it by. Please help Ava raise funds, she is off soon to personally help",sympathy_and_support,True,False,False,True
912464322307153921,Please help my friends and their families in Puerto Rico after the devastation of Hurricane Maria ὡE἟5἟7  RT this!!!!!,requests_or_urgent_needs,True,False,False,True
914099470417227776,"RT @TelegraphNews: Mayor of Puerto Rico’s capital city wears T-shirt saying help us, we are dying” following Hurricane Maria",requests_or_urgent_needs,True,False,False,True
911932582299881472,Because you clearly have no substance. The fact that there are thousands of people in Puerto Rico that need help. #hurricanemaria,other_relevant_information,True,False,False,False
913299314549645312,"Absolutely despicable and sick! Our brothers and sisters in Puerto Rico NEED help! They have no power, water, food or their homes!",requests_or_urgent_needs,True,False,False,False
913551494347030528,While use in the U.S.A. Still have no help and no homes. We need help in bridge city Tx.,sympathy_and_support,True,False,False,False
911788782336212992,RT @alexxdlr: Please RT ‼️RT‼️ I got in contact with my mom and she lost everything due to flooding. Please help us and share,requests_or_urgent_needs,True,False,False,True
910726014057168896,"Hurricane Maria clobbers Puerto Rico, plunges island into darkness  @teslamotors @elonmusk PuertoRico might need help",other_relevant_information,True,False,False,True
914998100556750848,Please help this wonderful cause to help those devastated in Puerto Rico by Hurricane Maria. I donated. Please join me. Every bit helps.,rescue_volunteering_or_donation_effort,True,False,False,True
910637116538982401,"We will need help of all kinds, Dominica leader pleads after Category 5 Hurricane #Maria tears through",requests_or_urgent_needs,True,False,False,True
913012411560546306,"My hometown, Utuado, Puerto Rico was destroyed by Hurricane Maria. Please help. Donate what you can, thanks.",rescue_volunteering_or_donation_effort,True,False,False,True
914963253532479489,Please help Puerto Rico recover from Hurricane Maria by donating to  and . Thank you! #NSCS,rescue_volunteering_or_donation_effort,True,False,False,True
914562294352408582,RT @MarthaMilne1: Check it out! I donated to Hurricane Maria Animal Fund -  via @gofundme Please help pet survivo,rescue_volunteering_or_donation_effort,True,False,False,True
913419213972353025,THESE PEOPLE NEED HELP! #AMERICANREDCROSS #FEMAPuertoRico PRs island of #Vieques was left devastated by Hurricane Maria.,requests_or_urgent_needs,True,False,False,True
912287376038383617,"my moms flight is cancelled until oct 2, she has no electricity, and no money for water or gasoline for her elec generator please help",requests_or_urgent_needs,True,False,True,False
914937368339210241,Jay Rosario’s Wesley Chapel Nissan is collecting donations for Hurricane Maria Relief. Please help those in Puerto Rico in need. ❤️,rescue_volunteering_or_donation_effort,True,False,False,True
913102017672904704,People gather on the roof of a damaged house after the area was hit by Hurricane Maria in Yabucoa. #guajataca #da,infrastructure_and_utility_damage,False,True,False,True
914627498301943808,"@whitekittytx @Tatterr @sweetatertot2 @realDonaldTrump Wait, so Donald Trump is respecting America by saying that what happened with Puerto Rico and Hurricane Maria is fake and they dont need help when theyre dying??? Frankly my dear, youve been touched in the head.",not_humanitarian,True,False,False,True
913576198277492736,Help out! Give to Family need help after Hurricane Maria .  #generosity via @generosity,requests_or_urgent_needs,True,False,False,True
911554318129655808,RT @LondynCrenshaw: The people of Puerto Rico have no power or water. Please help my Family if you can!,sympathy_and_support,True,False,False,False
913014538722611200,How to Help Puerto Rico and Other Islands After Hurricane Maria  Please help &amp; share these emergency orgs &amp; agencies,requests_or_urgent_needs,True,False,False,True
914482198409043973,Those people in Puerto Rico need help due to #HurricaneMaria. I will be donating money to hurricane Maria efforts. They need help!,rescue_volunteering_or_donation_effort,True,False,False,True
913860987832463363,We just announced our #HurricaneMaria relief efforts &amp; hope youll help us raise funds 4 those impacted by the storm,sympathy_and_support,True,False,False,True
913194173636993024,"Hurricane Maria: Before and After Night Satellite Images of Puerto Rico  So traffic, please help if you can!",requests_or_urgent_needs,True,False,False,True
913280159196880896,THESE ARE MY AUNTS AND UNCLE IN PUERTO RICO PLEASE HELP ME SPREAD THIS. We still haven’t gotten into contact with them since Hurricane Maria,requests_or_urgent_needs,True,False,False,True
914213961045770242,Hurricane Maria destroyed my hometown in Puerto Rico. Please help me send food &amp; water to Utuado. Donate at:,infrastructure_and_utility_damage,True,False,False,True
914345002096046080,Please help us in our efforts to raise much needed funds for our beautiful Dominica following Hurricane Maria @TheEllenShow,requests_or_urgent_needs,True,False,False,True
913400456285753345,"The U.S. Virgin Islands need help. In the Virgin Islands, Hurricane Maria Drowned What Irma Didn’t Destroy",requests_or_urgent_needs,True,False,False,True
912337559438741505,"RT @Etinni_: Puerto Rico might not be able to recover from Hurricane Maria for years. Please help, donate and share.",rescue_volunteering_or_donation_effort,True,False,False,True
912450935183564801,RT @BloomfieldPDNJ: Donations being collected for victims of Hurricane Maria. Please help!,rescue_volunteering_or_donation_effort,True,False,False,True
912148951565950977,RT @fixednotion: Its sad people are paying more attention to a misspoken word over a devastating hurricane. Many people need help. #Hurri,other_relevant_information,True,False,False,True
913079296322764800,Please help our Vega family rebuild after hurricane Maria destroyed,requests_or_urgent_needs,True,False,False,True
911942404101505024,@StephenCurry30 huge fan!! My country was attack by hurricane Maria (Dominica) we need help. Please help us,requests_or_urgent_needs,True,False,False,True
911745797703823360,Most of the island has no water or power or cell service. This is an ongoing dire crisis. Please help get attention! #PuertoRico #Maria,requests_or_urgent_needs,True,False,False,False
911666486917332992,"#PuertoRico officials: ‘We will rebuild, but we need help’ @CruzNJTV reports #hurricane Maria",requests_or_urgent_needs,True,False,False,True
912422133082583041,They need help now! Is this a repeat of Katrina delays based on geographical location of their skin color? Keep spotlight on them Lester.,requests_or_urgent_needs,True,False,False,False
913011466583904257,Please help our neighbors if you can. Becky and Seths family have been tragically impacted by Hurricane Maria in,requests_or_urgent_needs,True,False,False,True
914196385154572289,RT @BrandonCruz0598: Hey guys please help me help my family in Puerto Rico from the devastation of Hurricane Maria. Anything helps! :,requests_or_urgent_needs,True,False,False,True
914628025186160642,"RT @1o5CleanEnergy: ⚡ Help us, we are dying says Mayor of San Juan, Puerto Rico  #HurricaneMaria Victims of #Cli",rescue_volunteering_or_donation_effort,True,False,False,False
913538313130147840,"RT @axios: There are nearly 10,000 containers of supplies for Hurricane Maria relief stuck at the Port of San Juan.",other_relevant_information,True,False,False,True
914243614502477824,@jaketapper @KrisParonto @CNN @andersoncooper @cnnbrk @CNNPolitics A shirt that says Help us we are dying screams out fake news narrative in a country trying to recover from Hurricane Maria #CNNISFAKENEWS,not_humanitarian,True,False,False,True
1022856885920321536,Pressure is growing on #Tsipras govt as the death toll of the #wildfires at #Mati is already at 86 and is expected to rise further and the questions on how people got trapped remain unanswered! / #athensfire #Greecefires #Syriza #fire #Athens #Greece,injured_or_dead_people,True,False,False,True
1022331216069107712,the region of Mati was destroyed in minutes. minutes. it doesnt exist anymore. there was no warning. some who tried getting to the beach got trapped on the cliffs or they drowned after swimming for 5 hours trying to get away from the smoke and the exploding debris. #Greecefires,infrastructure_and_utility_damage,True,False,False,False
1022336201225842688,"LONDON: Greece is experiencing effects of its worst fire in 10 years. Over 70 people have died, hundreds injured &amp; displaced &amp; towns destroyed. Please help by dropping off clothes, towels, medical supplies, diapers or tinned food to collection points below by Friday 12pm ἞C἟7Ὁ9",injured_or_dead_people,True,False,False,True
1022174246536208386,"If anyone wants to help the situation here in Greece with the fire, here is a link that you can donate to help those people who need help and other medicine stuff:  #PrayForGreece #PrayForAthens #PrayTogether4Greece #Greece #Greecefires",rescue_volunteering_or_donation_effort,True,False,True,True
1026497305128693760,"RT @HellenicLeaders: Over 2,000 people have donated to our Greece Wildfire Relief Campaign. Join them today and help us reach our goal: htt",rescue_volunteering_or_donation_effort,True,False,False,True
1021741803756646401,"ὒ5 UPDATE: Reports up to 65 fatalities approx. 150+ injured &amp; others reported missing people number unknown. Many residents trapped in seaside villages only one way to escape raging flames fled into sea. Deadliest wildfire! Italy, Germany, Poland, France sent help. #GreeceFires",injured_or_dead_people,True,False,False,True
1021797327143616513,"Ἑ8Ἑ8If you live in London, PLEASE HELP ὤF greek people who are in need right now because of the big fire. #PrayForGreece #Πυρκαγια #PrayForAthens #Greecefires #greece Ἑ8Ἑ8",sympathy_and_support,True,False,False,True
1022275224073641985,RT @GreekConcert: Please help support the Greece Wildfire Relief Fund by donating today! #PrayForGreece  .,rescue_volunteering_or_donation_effort,True,False,False,True
1022968008598347777,@MrBeastYT charity livestream for fire victims in Greece please help Watch Unboxholics with me on Twitch!,rescue_volunteering_or_donation_effort,True,False,False,True
1021716417236934657,"today because of raging fires many people got injured, died and some are missing or still cant escape the flames while more than 100 houses got burned. my friends got trapped in the fire and barely managed to escape. please keep greece in your prayers #PrayForGreece",injured_or_dead_people,True,False,False,True
1021777686878973956,"As your neighbors, our hearts beat for you in this very difficult dayOur prayers are with those who are stranded, suffering and need help We are ready to send food, clothing, medical supplies too. Geçmiş olsun komşu ὤFἿBὤFἿBὤFἿBὡ4 #PrayForGreece ἞C἟7἟9἟7 #PrayForAthens",sympathy_and_support,True,False,False,False
1022889528145653765,"No Airbnb room charge for Attica fire victims  Victims of wildfires that engulfed a seaside town northeast of Athens on Monday, damaging or destroying hundreds of homes, have scrambled to find shelter, so Airbnb stepped in to set",rescue_volunteering_or_donation_effort,False,False,True,True
