id,event,source,text,lang,lang_conf,class_label,_sos,_flood,_need,_haz
233009206821806080,2012_philipinnes_floods,crisislext26,RT @saabmagalona: Still no help!! #rescueph RT @cjdesilva: please just evacuate us to the nearest passable road. Been asking help for mo ...,en,1.0,donation_and_volunteering,False,True,True,False
974,disaster_events,drd-figureeight-multimedia,we live on impasse ida on poupla avenue. we have no water to drink. help us,en,1.0,requests_or_needs,True,False,False,False
1326,disaster_events,drd-figureeight-multimedia,Area of Tiburon has no aid. Please help us.,en,1.0,requests_or_needs,True,False,False,False
332855284601061376,2013_bangladesh_savar-building-collapse,crisislext26,"RT @Reuters: Reshma, the woman who survived 17 days trapped under the rubble of Bangladesh factory collapse http://t.co/2C8q5Q3ESV http://t…",en,1.0,affected_individual,True,False,False,True
323880609346879489,2013_boston_bombings-ontopic,crisislext6,@Ms_HeartAttack dam it I'm stuck here,en,1.0,not_humanitarian,True,False,False,False
12195,disaster_events,drd-figureeight-multimedia,"Please help . We are in need of non perishable food such as rice , pasta .baby food etc . We are in dire need of cleaning supplies due to flooding/water damage Clorox wipes , sponges , Cleaning sprays . Thank you for any assistance you can provide",en,1.0,requests_or_needs,True,False,False,True
262712582585069568,2012_sandy_hurricane-ontopic,crisislext6,I'm sure you bitches ain't want no baby mama drama,en,1.0,not_humanitarian,False,False,True,False
1275,disaster_events,drd-figureeight-multimedia,"I need help. I have no house, clothing, food. I live in Christ-Roi",en,1.0,requests_or_needs,True,False,False,False
232871474233495552,2012_philipinnes_floods,crisislext26,RT @elemooo: Pls Help! Raiza Lacostales and 3 others trapped @ 39bougainvilla st.Minahan Malanday +639175320538.#RescuePH @chitomirandaj ...,en,0.893998920917511,affected_individual,True,False,False,False
232907696263819264,2012_philipinnes_floods,crisislext26,RT @pacoevangelista: Please help RT @viaveloso1: RT @ellenolleres: #RescuePH @pacoevangelista Those who are in UERM the flood is now goi ...,en,1.0,donation_and_volunteering,True,False,False,True
191083786,2011_joplin_tornado-a121571,iscram13,"@CarrieBethH: 480 people in Springfield, Mass stayed in #redcross shelters last night. Help us help tornado victims by donating at ww ...",en,1.0,donation_and_volunteering,True,False,False,True
4146,disaster_events,drd-figureeight-multimedia,"Please help us, we are located at fiveth section.",en,1.0,requests_or_needs,True,False,False,False
232890386379571200,2012_philipinnes_floods,crisislext26,RT @yabs20: @mellyricks09 Please help BORRES FAMILY w/ 2y/o child!! No communications yet @ 10 BALUT ST. TONSUYA MALABON#rescuePH,en,1.0,affected_individual,True,False,False,False
14420,disaster_events,drd-figureeight-multimedia,"FAYYAZ AHMAD MAZARI.. SIR IT IS MY HUMBLE REQUEST PLEASE HELP US,WE ARE IN TROUBLE.MY ADDRESS IS.. Moza:chik dim Tahsil:Rojhan Zilla:Rajanpur",en,0.9673880934715272,requests_or_needs,True,False,False,False
6889,disaster_events,drd-figureeight-multimedia,"..by me there's no way to sleep, please help me, God will bless you all, I'm waiting for a response. I'm in Saint Louis du Sud, Departement Sud.",en,1.0,requests_or_needs,True,False,False,False
3932,disaster_events,drd-figureeight-multimedia,"Please help me I am in necessity (i.e. Mayday, SOS)",en,1.0,requests_or_needs,True,False,False,False
587,disaster_events,drd-figureeight-multimedia,"I have written you since yesterday we have yet to receive help I have not seen nothing done, please help we are suffering",en,1.0,requests_or_needs,True,False,False,False
508338889783009281,2014_pakistan_floods,crisisnlp-cf,RT @ayazrasoolnazki: @AliyaNazki. Mr Farooq Nazki trapped in flood at shivpora home. Needs to be evacuated. #KashmirFloods,en,0.973291516304016,missing_and_found_people,True,False,False,True
5716,disaster_events,drd-figureeight-multimedia,"We, people in Bainet, afer the earthquahe of January 12, 2010, we have no water, shelter or food. We are under the impression that they forgot us.",en,1.0,requests_or_needs,False,False,True,False
911623621046566912,mexico_earthquake,crisismmd,A schoolgirl trapped in Mexicoâ€™s earthquake rubble won the worldâ€™s heartsâ€”except [-0.02]: https://t.co/h9xmWc2khI https://t.co/m4ygFZU0bS,en,,affected_individual,True,False,False,True
2371,disaster_events,drd-figureeight-multimedia,"I need help i'm at kafou Simon in Cayes, in the south of the country",en,1.0,requests_or_needs,True,False,False,False
910809662383149058,mexico_earthquake,crisismmd,Rescuers struggle to save trapped girl as Mexico hunts for earthquake survivors https://t.co/UyqGrZh7k9 https://t.co/G9ttjcQvNg,en,,donation_and_volunteering,True,False,False,True
508342275651686400,2014_pakistan_floods,crisisnlp-cf,Fears over Londoners trapped in India and Pakistan flood #NaturalDisasters #India  http://t.co/V6U8q4JCl8,en,1.0,missing_and_found_people,True,False,False,True
324700123173122049,2013_west-texas_explosion,crisislext26,RT @OccupyCarlisle: Scanner traffic reports people are trapped in a building near Waco TX after explosion reported at fertilizer plant,en,1.0,affected_individual,True,False,False,True
511438509052542976,2014_mexico_hurricane-odile,crisisnlp-cf,"RT @MarcoDarquea: Please pray for Cabo, just got hit by the biggest hurricane of the history of the baja. They need help. á½¤F http://t.co/Onuâ€¦",en,,sympathy_and_support,True,False,False,True
910586702120443904,mexico_earthquake,crisismmd,@AngryJoeShow Joes can you help us with a RT Mexico's Earthquake https://t.co/OkdDCgSGFm,en,,not_humanitarian,True,False,False,True
591962851310379008,2015_nepal_earthquake,crisisnlp-volunteers,#nepal #earthquake #god please help #PrayForNepal,en,,sympathy_and_support,True,False,False,True
905749776687390721,hurricane_irma,crisismmd,Canadian tourists trapped in Hurricane Irma's wake scramble to get out or hunker down https://t.co/d42mQReXeE https://t.co/FQcXMbDSGG,en,,affected_individual,True,False,False,True
511446840534126592,2014_mexico_hurricane-odile,crisisnlp-cf,My friends r still missing in #Cabo. Hoping they're in a shelter w/o cell service. But no contact 4 over 40hrs. #worried #prayers #hurricane,en,,missing_and_found_people,False,False,True,True
910814149852020736,mexico_earthquake,crisismmd,Mexico earthquake: Trapped girl 'Frida Sofia' grips nation https://t.co/zz7jf4JEHc https://t.co/WrzLWIMxwX,en,,affected_individual,True,False,False,True
1314,disaster_events,drd-figureeight-multimedia,"Please, we need water and food. We are suffering a lot. We need tents to sleep. Please help us",en,1.0,requests_or_needs,True,False,True,False
14164,disaster_events,drd-figureeight-multimedia,we are 100 flood effected .are we not register as a Pakistani nationality?we are requesting for you for the help. please do help us something location VILLAG CITY KACHIPUL Dist!Kamber Shahdad kot Taluka Qubo plz Vist Kachipul city,en,1.0,requests_or_needs,True,False,False,True
14550,disaster_events,drd-figureeight-multimedia,"Sir please help us. We are 100 flood effected people, we did not got any ID card of the nation. Sir, you help us.. location:village Kachipul District:Kamber Shahdadkot taluko Qubo Saeed khan!",en,1.0,requests_or_needs,True,False,False,True
7249,disaster_events,drd-figureeight-multimedia,"we are dying from hunger, please help us with that situation, my address is (second narrow street of patience).",en,1.0,requests_or_needs,True,False,False,False
232791665042128896,2012_philipinnes_floods,crisislext26,"RT @kojimeno: Anyone near UST hospital? They need help badly. 2nd floor is flooded, patients &amp; staff have no food. #rescuePH",en,1.0,infrastructure_and_utilities_damage,True,False,False,True
5939,disaster_events,drd-figureeight-multimedia,"Hello, i live in Tabarre. I'm a victim and i'm sleeping in the street. I have nothing please help me.",en,1.0,requests_or_needs,True,False,False,False
911673077100146688,mexico_earthquake,crisismmd,Mexico earthquake: Trapped woman saved by WhatsApp messages https://t.co/CijkETZgxt #breakingnews https://t.co/E9Lgkmbybp,en,,missing_and_found_people,True,False,False,True
324327436781232128,2013_boston_bombings-ontopic,crisislext6,Stuck inn.. Feel like a caged animal with no car,en,1.0,not_humanitarian,True,False,False,False
492,disaster_events,drd-figureeight-multimedia,we have 8 days without food carfour debwos in the yard of the Acra no has gotten to us please help we ask that someone gets to us..,en,1.0,requests_or_needs,True,False,False,False
2789,disaster_events,drd-figureeight-multimedia,"Help us, Digicel! The people of Mariani are dying. We have no food, clothes, money. What will we do. There are people with typhoid who are becoming very sick. Please help us.",en,1.0,requests_or_needs,True,False,False,False
3974,disaster_events,drd-figureeight-multimedia,"Fontamara 27 all the way to the end, the area of Fon Brach and Nan Baro need food, water and care. We are in great need. Please help us.",en,1.0,requests_or_needs,True,False,True,False
6139,disaster_events,drd-figureeight-multimedia,"I AM A LAW STUDENT WE ARE A COMITY OF 5 PEOPLE WE TAKE CARE OF 4 STREETS WE WANT TO HELP ,AND WE NEED HELP TOO",en,1.0,requests_or_needs,True,False,False,False
2272,disaster_events,drd-figureeight-multimedia,"Please help us we are in Kafou Kola, Route de L'amitie",en,0.7980834245681763,requests_or_needs,True,False,False,False
738,disaster_events,drd-figureeight-multimedia,"I am AT nazon Street, with no food, no doctor with a baby.",en,1.0,requests_or_needs,False,False,True,False
909415252705542144,hurricane_irma,crisismmd,Shop Kipsongo and help us support rebuilding efforts in the Virgin Islands post Hurricane Irma! #shop #kenya‚Ä¶ https://t.co/yMqhPORrnN,en,,donation_and_volunteering,True,False,False,True
3490,disaster_events,drd-figureeight-multimedia,we are in the streets we can't stand this anymore please help,en,1.0,requests_or_needs,True,False,False,False
324702723675144192,2013_west-texas_explosion,crisislext26,"@wfaachannel8 McLennan co. dispatch asking more resources rescue trapped people in apartment #explosion at fertilizer plant in West, TX",en,1.0,affected_individual,True,False,False,True
3060,disaster_events,drd-figureeight-multimedia,we need portable water we are located in Delmas 30 where can we go for urgent help,en,1.0,requests_or_needs,True,False,False,False
1211,disaster_events,drd-figureeight-multimedia,"Good Evening Digicel. We are here in the second level of the Church of Saint Maire. We have yet to receive anything besides water. What can you do to help us, please?",en,1.0,requests_or_needs,True,False,False,False
2334,disaster_events,drd-figureeight-multimedia,We need help in Cabaret because we are sleeping in the street and we need shelter.,en,1.0,requests_or_needs,True,False,True,False
2850,disaster_events,drd-figureeight-multimedia,"We are behind the librarie, Avenue Christoph we are in need of shelter, food and water please help",en,1.0,requests_or_needs,True,False,True,False
592625763263840256,2015_nepal_earthquake,crisisnlp-volunteers,Earthquake survivors urgently need help. Give lifesaving food today and help @wfp respond. http://t.co/4eutLaHJta,en,,not_humanitarian,True,False,False,True
392598602645643264,2013_australia_bushfire,crisislext26,RT @NSWRFS: A picture tells 1000 words: Photos from the fire front and/or smoke plumes help us fight the fires email photos@rfs.nsw.gov.au …,en,1.0,affected_individual,True,False,False,True
232907931128045568,2012_philipinnes_floods,crisislext26,RT @iamcheche25: @keancipriano Please help! #65 Manhattan Cor Paris St. Provident. Lola is bedridden :( Leopoldo Viola-09332867387 #rescuePH,en,1.0,affected_individual,True,False,False,False
4289,disaster_events,drd-figureeight-multimedia,No one has come to help us at Delmas 1.,en,1.0,requests_or_needs,True,False,False,False
5241,disaster_events,drd-figureeight-multimedia,"We are in Leogane. We have sheltered in a desert, we are sleeping by the free market of Leogane. We have not received anything so far. We are dying of hunger. Please help us.",en,1.0,requests_or_needs,True,False,False,False
5456,disaster_events,drd-figureeight-multimedia,i am in the mountains in lavout there is no water to drink please help,en,1.0,requests_or_needs,True,False,False,False
541600995621363712,2014_philippines_typhoon-hagupit,crisisnlp-volunteers,The storm is coming. :'( God help us. #RubyPH,en,,not_humanitarian,True,False,False,True
5632,disaster_events,drd-figureeight-multimedia,We cannot get food from our house. We are dying of hunger. Please help. We live in Martissan.,en,1.0,requests_or_needs,True,False,False,False
511438384968245248,2014_mexico_hurricane-odile,crisisnlp-cf,@Dcbiker11 Dear family friend &amp; sisters are missing in Cabo after hurricane Odile. Please help us find them!,en,,missing_and_found_people,True,False,False,True
901,disaster_events,drd-figureeight-multimedia,i'm homeless from Cabaret. Please help.,en,1.0,requests_or_needs,True,False,False,False
324718703948214272,2013_west-texas_explosion,crisislext26,RT @911BUFF: TEXAS EXPLOSION: ANOTHER CHEMICAL TANK ON FIRE AT FERTILIZER PLANT. POLICE URGING EVERYONE IN 30 MILE RADIUS TO EVACUATE NO ...,en,1.0,caution_and_advice,False,False,True,True
6163,disaster_events,drd-figureeight-multimedia,"Please, we are in Delmas 33, rue de la Victoire. We need water, food, and tentes becuse the rainy season is approaching. Help us.",en,1.0,requests_or_needs,True,False,True,False
20456,disaster_events,drd-figureeight-multimedia,"Monday's 8.7-magnitude earthquake, which stuck an hour before midnight, toppled almost every building on the main street of Gunung Sitoli, a church-studded seaside town.",en,1.0,infrastructure_and_utilities_damage,True,False,False,True
3545,disaster_events,drd-figureeight-multimedia,"Please help me. I am very ill. I have a problem with my head, I'm not..",en,1.0,requests_or_needs,True,False,False,False
382825110932955136,2013_pakistan_earthquake,crisisnlp-cf,RT @mujtaba_000: Where is #BLA now?? When Balochis need help!!!! #PakistanArmy once again to the rescue!! #earthquake,en,1.0,donation_and_volunteering,True,False,False,True
511440736496402432,2014_mexico_hurricane-odile,crisisnlp-cf,@FoxNews where is the help for Cabo Hurricane victims?? no water no electric no shelter no red cross????,en,,donation_and_volunteering,False,False,True,True
591903070113517568,2015_nepal_earthquake,crisisnlp-cf,RT @Valolic_: Still no news about my brother's group in #Langtang area. Please help us. #Ghodatabela #NepalEarthquake #SixDays http://t.co/‰Û_,en,,missing_and_found_people,True,False,False,False
591902991206129664,2015_nepal_earthquake,crisisnlp-cf,RT @WFP: We are on the ground in #Nepal responding to those affected by #NepalQuake. Help us help them http://t.co/3arGXuIBq1 http://t.co/J‰Û_,en,,donation_and_volunteering,True,False,False,False
3260,disaster_events,drd-figureeight-multimedia,please help us ASAP because in in Gressier ( Mariani ) we are in desperate need of help. Thank u,en,1.0,requests_or_needs,True,False,False,False
5119,disaster_events,drd-figureeight-multimedia,"Hello we are located on Santo 2, extended we need help.",en,1.0,requests_or_needs,True,False,False,False
910700818843578368,disaster_events,aidr_system,"""I hope all the children who are and have been trapped in their schools are all safe from the magnitude 7.1 earthquake in Mexico City ὣF""",en,,missing_and_found_people,True,False,False,True
14444,disaster_events,drd-figureeight-multimedia,BECAUSE OF FLOOD MY HOUSE HAS FALLEN I NEED HELP FROM GHULAM YASEEN TAHSEEL GARHI KHAIRO DISTT JACAB AABAD,en,1.0,requests_or_needs,True,False,False,True
10939,disaster_events,drd-figureeight-multimedia,I need help because i am really in need than how could you help me please.,en,1.0,requests_or_needs,True,False,False,False
591918149777383424,2015_nepal_earthquake,crisisnlp-volunteers,Hastag Pray for nepal keep sharing it we  need help! #prayfornepal #earthquake #nepal #share��_ https://t.co/KBUg2ohiQM,en,,sympathy_and_support,True,False,False,True
233071341220282368,2012_philipinnes_floods,crisislext26,RT @eybibaby: @DivinemLee pls help Lara Gascon. address is 6 maligaya st rosario subd cainta. Water rising. 09177579450. #rescuePH #247cares,en,0.5405250191688538,affected_individual,False,True,False,False
232786531222450176,2012_philipinnes_floods,crisislext26,#rescuePH Pregnant mom and small kids trapped in 5 feet flooded house #283 L.Dela Cruz St. Brgy.Isla Valenzuela City. 09053920969,en,1.0,affected_individual,True,False,False,True
10026,disaster_events,drd-figureeight-multimedia,"I need help please because my father died, my mother I am I to help him thank you.",en,1.0,requests_or_needs,True,False,False,False
10284,disaster_events,drd-figureeight-multimedia,I'm very hungry please help me That God bless you.,en,1.0,requests_or_needs,True,False,False,False
11117,disaster_events,drd-figureeight-multimedia,"TO WHOM IT MAY CONCERN, PLEASE HELP US WE ARE IN 'LEOGANE' CORAIL LEMAIRE.",en,1.0,requests_or_needs,True,False,False,False
592166536204259331,2015_nepal_earthquake,crisisnlp-volunteers,"Found the exact location. Ganesh view hotel lodge, rimche. #langtang  #NepalEarthquake  Many trekkers stuck there including my friends.",en,,requests_or_needs,True,False,False,False
232812338779152384,2012_philipinnes_floods,crisislext26,RT @mypanagsagan: Situation in UERM Hospital: Flood about to reach the 3rd Floor where the nursery is. #RescuePH PLEASE HELP THE BABIES :(,en,1.0,infrastructure_and_utilities_damage,True,False,False,True
511425860721590272,2014_mexico_hurricane-odile,crisisnlp-cf,"RT @ColleenFerreira: Survived Hurricane Odile in Cabo. No power or cell service, been in this shelter since yesterday. What a vacation! httâ€¦",en,,infrastructure_and_utilities_damage,False,False,True,True
864,disaster_events,drd-figureeight-multimedia,"No location : we dont know what to do, help us please.",en,1.0,requests_or_needs,True,False,False,False
910750938272534528,mexico_earthquake,crisismmd,"Mexico earthquake death toll rises to 230, hundreds of injured still trapped https://t.co/NfZQz0scNu https://t.co/jlYJdKq0qf",en,,injured_or_dead_people,True,False,False,True
3318,disaster_events,drd-figureeight-multimedia,"we are hungry, we are tired and we need tents to sleep in. Please help us because so far no one has. We are at avenue Magloire Ambroise prolongee number 363 bis",en,1.0,requests_or_needs,True,False,False,False
953,disaster_events,drd-figureeight-multimedia,"I think that right now, there is someone after God, who should do something for us in the short time, for me and my mom, my little brother because we have no shelter",en,1.0,requests_or_needs,False,False,True,False
232906270196248576,2012_philipinnes_floods,crisislext26,"RT @JiyanSaTabi: RT  #rescuePH We have a patient that can't move. HEWLP PLS&gt; 09285501849. - Tony Igcalinos, Cainta Rescue.",en,1.0,affected_individual,True,False,False,False
508335229476425728,2014_pakistan_floods,crisisnlp-cf,Please help spread the word SHARE #amp; DONATE I'm raising money for Kashmir Flood Relief Fund. http://t.co/YWNYBrzNFm,en,1.0,donation_and_volunteering,True,False,False,True
909454806619738112,hurricane_irma,crisismmd,"Recovery plan for coming home from Hurricane Irma evacuation. . No major damage at our house, which makes the stres‚Ä¶ https://t.co/2SV2AB1hv1",en,,donation_and_volunteering,False,False,True,True
191082898,2011_joplin_tornado-a121571,iscram13,Major tornado outbreak overnight. People need help and I'm feeling helpless.,en,1.0,caution_and_advice,True,False,False,True
511424737604419584,2014_mexico_hurricane-odile,crisisnlp-cf,4 days trapped just got back from #Cabo after #Odile hurricane Prayers to our friends in Baja http://t.co/ags796mj7y,en,,missing_and_found_people,True,False,False,True
4894,disaster_events,drd-figureeight-multimedia,"I have a 4 months baby who is really sick because we have no tent to sleep, please help me find one.",en,1.0,requests_or_needs,True,False,False,False
1934,disaster_events,drd-figureeight-multimedia,"Hello we are a family in Mersany not far frm Camp Perrin and are victims of this catasrophe. Help us any way you can, we need you, thank you",en,1.0,requests_or_needs,True,False,False,False
6616,disaster_events,drd-figureeight-multimedia,My have never received anything. Please help me and my family.,en,1.0,requests_or_needs,True,False,False,False
2821,disaster_events,drd-figureeight-multimedia,I need help please because we are hungry and we are all sleeping in the street.,en,1.0,requests_or_needs,True,False,False,False
904295228256989184,hurricane_harvey,crisismmd,Man Trapped in Flood Saved by Human Chain From The Weather Channel iPhone App https://t.co/PhAlnBz1L6 https://t.co/AUNQWzn5rj,en,,donation_and_volunteering,True,False,False,True
511423316872417280,2014_mexico_hurricane-odile,crisisnlp-cf,RT @CourteneyCox: If you can please help the people in Cabo impacted by the hurricane. http://t.co/vw7ptNsdk3,en,,donation_and_volunteering,True,False,False,True
6861,disaster_events,drd-figureeight-multimedia,I LIVE IN A CAMP THERE IS NO FOOD NO WATER HELP US,en,1.0,requests_or_needs,True,False,False,False
219,disaster_events,drd-figureeight-multimedia,We are at Lycee Philippe Guerrier at les Cayes. We had to leave Port-au-Prince because of the bad odor and conditions of life in the capital. We need help please.,en,1.0,requests_or_needs,True,False,False,False
9525,disaster_events,drd-figureeight-multimedia,Digicel what's wrong with. every time I make a call it don't work. Help us in the zone because we can't call no body.,en,1.0,requests_or_needs,True,False,False,False
1518,disaster_events,drd-figureeight-multimedia,"Hi, we are on Rte 9, right after the Minustah Base, we have no water and food. The way they distributed the supplies was wrong, we did not get anything. .. please help us",en,1.0,requests_or_needs,True,False,False,False
2728,disaster_events,drd-figureeight-multimedia,We are at Rue St. Martin inside a communial assylum. We don't have food to eat. Please help us.,en,1.0,requests_or_needs,True,False,False,False
541947825601253376,2014_philippines_typhoon-hagupit,crisisnlp-volunteers,"praying for my family and everyone, especially the homeless who have no proper safety or shelter during these times�__F#PrayForThePhilippines",en,,not_humanitarian,False,False,True,False
291,disaster_events,drd-figureeight-multimedia,"Come help us because we do not have enough water and food. We are in delmas 16, 27",en,1.0,requests_or_needs,True,False,False,False
2195,disaster_events,drd-figureeight-multimedia,"We are about 150. We can't help each other. The pastor is trying everything with the committee, but nothing is working/enough. We are counting on you to help us. Please hurry.",en,1.0,requests_or_needs,True,False,False,False
870605397538856960,srilanka_floods,crisismmd,#FloodSL please help flood victims of #srilanka https://t.co/yLSUKBGsck,en,,donation_and_volunteering,True,False,False,True
3678,disaster_events,drd-figureeight-multimedia,I need help because I lost all my family.,en,1.0,requests_or_needs,True,False,False,False
508337234248863744,2014_pakistan_floods,crisisnlp-cf,Respect to the Indian Army for all the efforts they are making to help the people who are stuck in Kashmir flood.,en,1.0,sympathy_and_support,True,False,False,True
3004,disaster_events,drd-figureeight-multimedia,"I need help, we are dying of anger, we need clothes, sheets please help us thank you",en,1.0,requests_or_needs,True,False,False,False
232831548670492672,2012_philipinnes_floods,crisislext26,"@dalekins #39 Mongo St. Tumana, Marikina. Family stranded on the roof, no food and drink since morning. #rescuePH",en,1.0,affected_individual,False,True,False,False
263403070556360704,2012_sandy_hurricane-ontopic,crisislext6,"Stuck. Mom won't let me go back to school, no tv, allergies going nuts cus of the cats. #wah #itcouldbeworse",en,1.0,not_humanitarian,True,False,False,False
273,disaster_events,drd-figureeight-multimedia,we are asking for shelter. we are asking for help please we can't take it anymore. Things have become too expansive and there is no money to buy any of it. We are in Grand Goave in Kanpion ( or Campion ) before. .. . ( the message is incomplete ),en,1.0,requests_or_needs,False,False,True,False
191082906,2011_joplin_tornado-a121571,iscram13,@RealWizKhalifa tornado just hit my town and the sky is #Black&Yellow so now have the song stuck in my head,en,1.0,injured_or_dead_people,True,False,False,True
575794899791912960,2015_vanuatu_cyclone,crisisnlp-cf,"RT @WVAsia: #WeAreWithYouVanuatu - We're Rushing to Respond with Water, Food, Emergency Shelter. Help Us? https://t.co/5vobkh1e8X http://t.‰Û_",en,,donation_and_volunteering,True,False,True,False
541516034705199104,2014_philippines_typhoon-hagupit,crisisnlp-volunteers,On my way home.. Better to get stuck with my family than alone in our apartment.. #rubyph (@ Shell Service Station) https://t.co/8B9b4uyFdZ,en,,not_humanitarian,True,False,False,False
354391747989733376,2013_alberta_floods,crisislext26,"RT @NewsBreaker: BREAKING: Train stuck in flood water in Ontario, Canada; passengers stranded http://t.co/WLS7GDrn7u http://t.co/JwT9gVuFhJ…",en,1.0,not_humanitarian,True,False,False,True
347766337344503808,2013_alberta_floods,crisislext26,"RT @GlobalCalgary: If you are in #Canmore and need help, an emergency line has been set up. Pls call 403-678-1551. #abstorm #abflood",en,1.0,caution_and_advice,True,False,False,False
451190241605341185,2014_chile_earthquake,crisisnlp-cf,I have family in Chile that is stuck in the midst of this awful earthquake. Please keep them in your prayers.,en,1.0,sympathy_and_support,True,False,False,True
193,disaster_events,drd-figureeight-multimedia,good evening we ? carrefour feuill ???we are dying of hunger and ther is no water pleas help us,en,1.0,requests_or_needs,True,False,False,False
6079,disaster_events,drd-figureeight-multimedia,"I need help, money, I'm not getting any. JJMR",en,1.0,requests_or_needs,True,False,False,False
295393059162714112,2013_queensland_floods-ontopic,crisislext6,Hey @hitz939 if anyone needs s place like backpacker or someone stuck with no family  we have a room :),en,1.0,not_humanitarian,True,False,False,False
379736509407965184,2013_colorado_floods,crisislext26,"1,000 waiting to evacuate flood zone: It seems no one is beyond the reach of Colorado's epic flooding.       http://t.co/IKXTWtAell",en,1.0,affected_individual,False,False,True,True
232890889696063488,2012_philipinnes_floods,crisislext26,: @ArianelovesAli:  Pls help our friends in Funeraria Paz. 24hrs trapped. No foodwater &amp; electricity. Lots of kids there. #ReliefPH,en,1.0,affected_individual,True,False,False,False
7676,disaster_events,drd-figureeight-multimedia,"Help us, we are hungry we live at le lambi",en,1.0,requests_or_needs,True,False,False,False
233158398219284481,2012_philipinnes_floods,crisislext26,"RT @irisdaynemarie: PLEASE help! Jaja Vigilia (UST Educ Student), 09159166833 #3 Sampaguita St. IVC Marikina City. #rescueph @news5aksyo ...",en,0.8752915263175964,affected_individual,True,False,False,False
591903081228468224,2015_nepal_earthquake,crisisnlp-cf,Nepal earthquake: Teenager rescued after 120 hours under rubble - Hindustan Times http://t.co/N67xa7yA14,en,,missing_and_found_people,True,False,False,True
4299,disaster_events,drd-figureeight-multimedia,"We are in Plateau Central in Maisade, there are many victims who came here,and what we had is not enough for them, please help us",en,1.0,requests_or_needs,True,False,False,False
592770440919130113,2015_nepal_earthquake,crisisnlp-volunteers,"I'm a #Palestinian &amp; I'd like to help every victim in #NepalEarthquake even Jewish individuals, but I live under #Israel #Siege.&amp; can't move",en,,not_humanitarian,True,False,False,False
642059672275410945,disaster_events,aidr_system,"""@thegreatmutato @H1Z1game 3 days and no help PLEASE HELP AND JUST RESET MY PASSWORD Steam ID 76561198041546119 ticket ref. # 150907-001001""",en,,not_humanitarian,True,False,False,False
801,disaster_events,drd-figureeight-multimedia,"People in grand goave, especially n Foch. we are hungry and we are sleeping in the street. please help",en,1.0,requests_or_needs,True,False,False,False
4354,disaster_events,drd-figureeight-multimedia,"..Destroyed, I am sleeping in the streets, need help urgent, tent, food.",en,1.0,requests_or_needs,True,False,False,False
9733,disaster_events,drd-figureeight-multimedia,I don't have any tent I am sleeping out in the canary please help me find one ok thank you,en,1.0,requests_or_needs,True,False,False,False
5244,disaster_events,drd-figureeight-multimedia,There's a lot of rain. we are soaking wet. Please help us give us some tents please. God will bless you for doing so.,en,1.0,requests_or_needs,True,False,False,False
295067088589058048,2013_queensland_floods,crisislext26,"Of wtf, Queensland, your call centre doesn't help us the fuck out, why are we getting slammed with YOUR flood calls!?",en,1.0,not_humanitarian,True,False,False,True
592643674946809856,2015_nepal_earthquake,crisisnlp-volunteers,@Lord_Sugar We're donating 15% of sales to our Nepal suppliers. Pls RT &amp; help us 2 help them rebuild their lives http://t.co/gbETwQbh0q,en,,response_efforts,True,False,False,False
912396939638878208,hurricane_maria,crisismmd,Santa Clarita Parents Eager To Hear From Son Stuck In Hurricane Maria Watch Now á½„9https://t.co/js712EezQ1 https://t.co/NUryL2ov6F,en,,affected_individual,True,False,False,True
592589386866237441,2015_nepal_earthquake,crisisnlp-volunteers,Over 100 Keralities trapped in earthquake-hit Nepal http://t.co/klchl2rBe1,en,,requests_or_needs,True,False,False,True
511447913768435712,2014_mexico_hurricane-odile,crisisnlp-cf,"@HyattConcierge it's in Los Cabos Baja California Sur, due to the hurricane the hotel was abandoned!!! Please help them!!!",en,,donation_and_volunteering,True,False,False,True
348484532040777728,2013_alberta_floods-ontopic,crisislext6,It's a beautiful day out 22 and I'm stuck in all day doing laundry#Grown up!!,en,1.0,not_humanitarian,True,False,False,False
591903666946252800,2015_nepal_earthquake,crisisnlp-cf,Earthquake in Nepal - Please help Kapil #crowdfunding fundrazr Support and Retweet http://t.co/mFEyQ85js9 via MechanismOfWar,en,,donation_and_volunteering,True,False,False,True
3752,disaster_events,drd-figureeight-multimedia,"SOS, we need Help please. Stop sending messages telling me what to do.we are in the Streets, Alix Roi Street, Champaign Road.",en,1.0,requests_or_needs,True,False,False,False
5838,disaster_events,drd-figureeight-multimedia,"The advices are good is true, but I can't put them into pratice because i can't hardly live. I still feel that i'm under rubbles. Please help me live I'm tire.",en,1.0,requests_or_needs,True,False,False,False
7151,disaster_events,drd-figureeight-multimedia,We're dying of hunger. Please help.,en,1.0,requests_or_needs,True,False,False,False
1115,disaster_events,drd-figureeight-multimedia,"SOS - We are in the COUR WATSON situated between the 3rd and 4th Bolosse avenue. We are starving and thirsty, PLEASE HELP.",en,1.0,requests_or_needs,True,False,False,False
7178,disaster_events,drd-figureeight-multimedia,"I'm a guy, I just want your help I don't have ent and I son't find nothing yet please help me",en,1.0,requests_or_needs,True,False,False,False
1145,disaster_events,drd-figureeight-multimedia,All of us we need help we are suffering hear us.,en,1.0,requests_or_needs,True,False,False,False
511425495830106113,2014_mexico_hurricane-odile,crisisnlp-cf,any crisis irc channels or wiki pages co-ordinating help for folks in baja/cabo? my dad is stuck  #Odile,en,,donation_and_volunteering,True,False,False,False
